SERRA DO MEL-RN,,,,,,,,,,RN,,,,"132.891,19",,,,,,,,"35.056,49",,,,,,"167.947,68",,,,,,,,,"785.695,22",,,,,,,
SERRA NEGRA DO NORTE-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
SERRINHA DOS PINTOS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
SEVERIANO MELO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
TABOLEIRO GRANDE-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
TENENTE ANANIAS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
TIBAU-RN,,,,,,,,,,RN,,,,"59.228,11",,,,,,,,"9.504,77",,,,,,"68.732,88",,,,,,,,,"309.559,96",,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
TRIUNFO POTIGUAR-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
UMARIZAL-RN,,,,,,,,,,RN,,,,"4.160,06",,,,,,,,-,,,,,,"4.160,06",,,,,,,,,"18.795,04",,,,,,,
UPANEMA-RN,,,,,,,,,,RN,,,,"154.973,24",,,,,,,,"117.017,16",,,,,,"271.990,40",,,,,,,,,"1.189.679,54",,,,,,,
VENHA-VER-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
VICOSA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
RIO GRANDE DO NORTE  TOTAL,,,,,,,,,,,,,,"16.466.948,43",,,,,,,,"4.436.714,22",,,,,,"20.903.662,65",,,,,,,,,"94.845.207,51",,,,,,,
ARAMBARE-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
BARRA DO RIBEIRO-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
CAMAQUA-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
CANOAS-RS,,,,,,,,,,RS,,,,"1.168.724,99",,,,,,,,-,,,,,,"1.168.724,99",,,,,,,,,"5.493.605,64",,,,,,,
CAPIVARI DO SUL-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
CIDREIRA-RS,,,,,,,,,,RS,,,,-,,,,,,,,"675.037,29",,,,,,"675.037,29",,,,,,,,,"3.191.661,14",,,,,,,
ELDORADO DO SUL-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
GUAIBA-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
IMBE-RS,,,,,,,,,,RS,,,,-,,,,,,,,"675.037,29",,,,,,"675.037,29",,,,,,,,,"3.191.661,14",,,,,,,
MOSTARDAS-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
OSORIO-RS,,,,,,,,,,RS,,,,"1.239.554,31",,,,,,,,-,,,,,,"1.239.554,31",,,,,,,,,"5.876.655,23",,,,,,,
PALMARES DO SUL-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
PELOTAS-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
PORTO ALEGRE-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
RIO GRANDE-RS,,,,,,,,,,RS,,,,"2.045.086,78",,,,,,,,"118.556,03",,,,,,"2.163.642,81",,,,,,,,,"10.082.274,21",,,,,,,
SAO FRANCISCO DE PAULA-RS,,,,,,,,,,RS,,,,-,,,,,,,,-,,,,,,-,,,,,,,,,"0,36",,,,,,,
SAO JOSE DO NORTE-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
SAO LOURENCO DO SUL-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
TAPES-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
TAVARES-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAMANDAI-RS,,,,,,,,,,RS,,,,"2.045.086,78",,,,,,,,"900.049,72",,,,,,"2.945.136,50",,,,,,,,,"13.662.554,71",,,,,,,
TURUCU-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
VIAMAO-RS,,,,,,,,,,RS,,,,-,,,,,,,,"11.114,62",,,,,,"11.114,62",,,,,,,,,"56.852,12",,,,,,,
RIO GRANDE DO SUL  TOTAL,,,,,,,,,,,,,,"6.498.452,86",,,,,,,,"2.546.514,25",,,,,,"9.044.967,11",,,,,,,,,"42.408.046,35",,,,,,,
ARAQUARI-SC,,,,,,,,,,SC,,,,-,,,,,,,,"319.855,74",,,,,,"319.855,74",,,,,,,,,"1.736.018,70",,,,,,,
BALNEARIO BARRA DO SUL-SC,,,,,,,,,,SC,,,,-,,,,,,,,"319.855,74",,,,,,"319.855,74",,,,,,,,,"1.736.018,70",,,,,,,
GARUVA-SC,,,,,,,,,,SC,,,,-,,,,,,,,"319.855,74",,,,,,"319.855,74",,,,,,,,,"1.736.018,70",,,,,,,
ITAPOA-SC,,,,,,,,,,SC,,,,-,,,,,,,,"319.855,74",,,,,,"319.855,74",,,,,,,,,"1.736.018,70",,,,,,,
JOINVILLE-SC,,,,,,,,,,SC,,,,-,,,,,,,,"319.855,74",,,,,,"319.855,74",,,,,,,,,"1.736.018,70",,,,,,,
SAO FRANCISCO DO SUL-SC,,,,,,,,,,SC,,,,"2.045.086,78",,,,,,,,"1.066.185,82",,,,,,"3.111.272,60",,,,,,,,,"15.218.347,22",,,,,,,
SANTA CATARINA  TOTAL,,,,,,,,,,,,,,"2.045.086,78",,,,,,,,"2.665.464,52",,,,,,"4.710.551,30",,,,,,,,,"23.898.440,72",,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
AQUIDABA-SE,,,,,,,,,,SE,,,,"7.387,55",,,,,,,,-,,,,,,"7.387,55",,,,,,,,,"34.935,37",,,,,,,
ARACAJU-SE,,,,,,,,,,SE,,,,"2.302.110,02",,,,,,,,"596.903,41",,,,,,"2.899.013,43",,,,,,,,,"14.232.722,65",,,,,,,
ARAUA-SE,,,,,,,,,,SE,,,,"5.966,87",,,,,,,,-,,,,,,"5.966,87",,,,,,,,,"28.217,02",,,,,,,
AREIA BRANCA-SE,,,,,,,,,,SE,,,,"9.078,35",,,,,,,,"1.457,10",,,,,,"10.535,45",,,,,,,,,"50.201,18",,,,,,,
BARRA DOS COQUEIROS-SE,,,,,,,,,,SE,,,,"109.826,32",,,,,,,,"207.454,59",,,,,,"317.280,91",,,,,,,,,"1.446.096,94",,,,,,,
BOQUIM-SE,,,,,,,,,,SE,,,,"7.671,69",,,,,,,,-,,,,,,"7.671,69",,,,,,,,,"36.279,03",,,,,,,
BREJO GRANDE-SE,,,,,,,,,,SE,,,,"109.389,20",,,,,,,,"9.892,50",,,,,,"119.281,70",,,,,,,,,"554.498,45",,,,,,,
CAMPO DO BRITO-SE,,,,,,,,,,SE,,,,"6.819,28",,,,,,,,-,,,,,,"6.819,28",,,,,,,,,"32.248,03",,,,,,,
CANHOBA-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,,,,,,,,SE,,,,"7.671,69",,,,,,,,-,,,,,,"7.671,69",,,,,,,,,"36.279,03",,,,,,,
CAPELA-SE,,,,,,,,,,SE,,,,"1.427,44",,,,,,,,"4.958,39",,,,,,"6.385,83",,,,,,,,,"6.385,83",,,,,,,
CARIRA-SE,,,,,,,,,,SE,,,,"7.387,55",,,,,,,,-,,,,,,"7.387,55",,,,,,,,,"34.935,37",,,,,,,
CARMOPOLIS-SE,,,,,,,,,,SE,,,,"2.748.391,43",,,,,,,,"737.071,82",,,,,,"3.485.463,25",,,,,,,,,"15.863.115,98",,,,,,,
CEDRO DE SAO JOAO-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
CRISTINAPOLIS-SE,,,,,,,,,,SE,,,,"6.819,28",,,,,,,,-,,,,,,"6.819,28",,,,,,,,,"32.248,03",,,,,,,
CUMBE-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
DIVINA PASTORA-SE,,,,,,,,,,SE,,,,"348.521,24",,,,,,,,"215.500,52",,,,,,"564.021,76",,,,,,,,,"2.589.058,08",,,,,,,
ESTANCIA-SE,,,,,,,,,,SE,,,,"138.299,81",,,,,,,,"266.661,64",,,,,,"404.961,45",,,,,,,,,"1.894.489,10",,,,,,,
FEIRA NOVA-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
FREI PAULO-SE,,,,,,,,,,SE,,,,"6.251,00",,,,,,,,-,,,,,,"6.251,00",,,,,,,,,"29.560,68",,,,,,,
GARARU-SE,,,,,,,,,,SE,,,,"5.966,87",,,,,,,,-,,,,,,"5.966,87",,,,,,,,,"28.217,02",,,,,,,
GENERAL MAYNARD-SE,,,,,,,,,,SE,,,,"8.046,55",,,,,,,,"1.772,86",,,,,,"9.819,41",,,,,,,,,"66.362,71",,,,,,,
GRACHO CARDOSO-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
ILHA DAS FLORES-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
ITABAIANA-SE,,,,,,,,,,SE,,,,"10.228,92",,,,,,,,-,,,,,,"10.228,92",,,,,,,,,"48.372,05",,,,,,,
ITABAIANINHA-SE,,,,,,,,,,SE,,,,"8.524,10",,,,,,,,-,,,,,,"8.524,10",,,,,,,,,"40.310,04",,,,,,,
ITABI-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
ITAPORANGA D'AJUDA-SE,,,,,,,,,,SE,,,,"113.893,96",,,,,,,,"344.204,51",,,,,,"458.098,47",,,,,,,,,"2.085.973,54",,,,,,,
JAPARATUBA-SE,,,,,,,,,,SE,,,,"785.134,35",,,,,,,,"572.361,83",,,,,,"1.357.496,18",,,,,,,,,"6.197.100,09",,,,,,,
JAPOATA-SE,,,,,,,,,,SE,,,,"6.251,00",,,,,,,,-,,,,,,"6.251,00",,,,,,,,,"61.846,06",,,,,,,
LAGARTO-SE,,,,,,,,,,SE,,,,"10.228,92",,,,,,,,-,,,,,,"10.228,92",,,,,,,,,"48.372,05",,,,,,,
LARANJEIRAS-SE,,,,,,,,,,SE,,,,"7.671,69",,,,,,,,-,,,,,,"7.671,69",,,,,,,,,"36.279,03",,,,,,,
MACAMBIRA-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
MALHADA DOS BOIS-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
MALHADOR-SE,,,,,,,,,,SE,,,,"6.251,00",,,,,,,,-,,,,,,"6.251,00",,,,,,,,,"29.560,68",,,,,,,
MARUIM-SE,,,,,,,,,,SE,,,,"117.556,28",,,,,,,,"19.558,71",,,,,,"137.114,99",,,,,,,,,"633.769,00",,,,,,,
MOITA BONITA-SE,,,,,,,,,,SE,,,,"5.966,87",,,,,,,,-,,,,,,"5.966,87",,,,,,,,,"28.217,02",,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,,,,,,,,SE,,,,"6.251,00",,,,,,,,-,,,,,,"6.251,00",,,,,,,,,"29.560,68",,,,,,,
MURIBECA-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
NEOPOLIS-SE,,,,,,,,,,SE,,,,"7.103,41",,,,,,,,-,,,,,,"7.103,41",,,,,,,,,"33.591,69",,,,,,,
NOSSA SENHORA APARECIDA-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,,,,,,,,SE,,,,"8.239,96",,,,,,,,-,,,,,,"8.239,96",,,,,,,,,"38.966,36",,,,,,,
NOSSA SENHORA DAS DORES-SE,,,,,,,,,,SE,,,,"7.671,69",,,,,,,,-,,,,,,"7.671,69",,,,,,,,,"36.279,03",,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,,,,,,,,,SE,,,,"11.365,46",,,,,,,,-,,,,,,"11.365,46",,,,,,,,,"17.437,39",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACATUBA-SE,,,,,,,,,,SE,,,,"182.678,92",,,,,,,,"6.889,31",,,,,,"189.568,23",,,,,,,,,"880.279,74",,,,,,,
PEDRA MOLE-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
PEDRINHAS-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
PINHAO-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
PIRAMBU-SE,,,,,,,,,,SE,,,,"185.619,29",,,,,,,,"27.783,54",,,,,,"213.402,83",,,,,,,,,"943.356,72",,,,,,,
POCO REDONDO-SE,,,,,,,,,,SE,,,,"7.955,82",,,,,,,,-,,,,,,"7.955,82",,,,,,,,,"37.622,70",,,,,,,
POCO VERDE-SE,,,,,,,,,,SE,,,,"7.387,55",,,,,,,,-,,,,,,"7.387,55",,,,,,,,,"34.935,37",,,,,,,
PORTO DA FOLHA-SE,,,,,,,,,,SE,,,,"7.671,69",,,,,,,,-,,,,,,"7.671,69",,,,,,,,,"36.279,03",,,,,,,
PROPRIA-SE,,,,,,,,,,SE,,,,"7.955,82",,,,,,,,-,,,,,,"7.955,82",,,,,,,,,"37.622,70",,,,,,,
RIACHAO DO DANTAS-SE,,,,,,,,,,SE,,,,"7.103,41",,,,,,,,-,,,,,,"7.103,41",,,,,,,,,"33.591,69",,,,,,,
RIACHUELO-SE,,,,,,,,,,SE,,,,"156.981,70",,,,,,,,"39.477,59",,,,,,"196.459,29",,,,,,,,,"876.252,29",,,,,,,
RIBEIROPOLIS-SE,,,,,,,,,,SE,,,,"6.819,28",,,,,,,,-,,,,,,"6.819,28",,,,,,,,,"32.248,03",,,,,,,
ROSARIO DO CATETE-SE,,,,,,,,,,SE,,,,"235.852,01",,,,,,,,"121.480,13",,,,,,"357.332,14",,,,,,,,,"3.160.410,09",,,,,,,
SALGADO-SE,,,,,,,,,,SE,,,,"7.103,41",,,,,,,,-,,,,,,"7.103,41",,,,,,,,,"33.591,69",,,,,,,
SANTA ROSA DE LIMA-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
SANTO AMARO DAS BROTAS-SE,,,,,,,,,,SE,,,,"133.816,54",,,,,,,,"33.184,81",,,,,,"167.001,35",,,,,,,,,"690.599,92",,,,,,,
SAO CRISTOVAO-SE,,,,,,,,,,SE,,,,"108.228,21",,,,,,,,"5.750,28",,,,,,"113.978,49",,,,,,,,,"553.994,40",,,,,,,
SAO DOMINGOS-SE,,,,,,,,,,SE,,,,"5.966,87",,,,,,,,-,,,,,,"5.966,87",,,,,,,,,"28.217,02",,,,,,,
SAO FRANCISCO-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
SIMAO DIAS-SE,,,,,,,,,,SE,,,,"8.524,10",,,,,,,,-,,,,,,"8.524,10",,,,,,,,,"40.310,04",,,,,,,
SIRIRI-SE,,,,,,,,,,SE,,,,"234.191,10",,,,,,,,"93.366,36",,,,,,"327.557,46",,,,,,,,,"1.606.371,32",,,,,,,
TELHA-SE,,,,,,,,,,SE,,,,"5.682,73",,,,,,,,-,,,,,,"5.682,73",,,,,,,,,"26.873,35",,,,,,,
TOBIAS BARRETO-SE,,,,,,,,,,SE,,,,"9.092,37",,,,,,,,-,,,,,,"9.092,37",,,,,,,,,"42.997,37",,,,,,,
TOMAR DO GERU-SE,,,,,,,,,,SE,,,,"6.251,00",,,,,,,,-,,,,,,"6.251,00",,,,,,,,,"29.560,68",,,,,,,
UMBAUBA-SE,,,,,,,,,,SE,,,,"7.387,55",,,,,,,,-,,,,,,"7.387,55",,,,,,,,,"34.935,37",,,,,,,
SERGIPE  TOTAL,,,,,,,,,,,,,,"8.395.294,72",,,,,,,,"3.305.729,90",,,,,,"11.701.024,62",,,,,,,,,"56.059.001,73",,,,,,,
APARECIDA-SP,,,,,,,,,,SP,,,,"11.066,18",,,,,,,,-,,,,,,"11.066,18",,,,,,,,,"69.354,07",,,,,,,
ARAPEI-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
AREIAS-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
ARUJA-SP,,,,,,,,,,SP,,,,"13.355,73",,,,,,,,-,,,,,,"13.355,73",,,,,,,,,"83.703,20",,,,,,,
BANANAL-SP,,,,,,,,,,SP,,,,"8.013,43",,,,,,,,-,,,,,,"8.013,43",,,,,,,,,"50.221,90",,,,,,,
BARRA DO TURVO-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
BARUERI-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
BERTIOGA-SP,,,,,,,,,,SP,,,,"269.272,46",,,,,,,,"3.540.997,13",,,,,,"3.810.269,59",,,,,,,,,"17.852.691,57",,,,,,,
BIRITIBA-MIRIM-SP,,,,,,,,,,SP,,,,"10.684,58",,,,,,,,-,,,,,,"10.684,58",,,,,,,,,"66.962,55",,,,,,,
CACAPAVA-SP,,,,,,,,,,SP,,,,"13.737,31",,,,,,,,-,,,,,,"13.737,31",,,,,,,,,"86.094,71",,,,,,,
CACHOEIRA PAULISTA-SP,,,,,,,,,,SP,,,,"10.684,58",,,,,,,,-,,,,,,"10.684,58",,,,,,,,,"66.962,55",,,,,,,
CAIEIRAS-SP,,,,,,,,,,SP,,,,"13.737,31",,,,,,,,-,,,,,,"13.737,31",,,,,,,,,"86.094,71",,,,,,,
CAJAMAR-SP,,,,,,,,,,SP,,,,"12.974,13",,,,,,,,-,,,,,,"12.974,13",,,,,,,,,"81.311,68",,,,,,,
CAJATI-SP,,,,,,,,,,SP,,,,"10.684,58",,,,,,,,-,,,,,,"10.684,58",,,,,,,,,"66.962,55",,,,,,,
CAMPOS DO JORDAO-SP,,,,,,,,,,SP,,,,"11.829,36",,,,,,,,-,,,,,,"11.829,36",,,,,,,,,"74.137,12",,,,,,,
CANANEIA-SP,,,,,,,,,,SP,,,,"191.096,58",,,,,,,,"82.507,86",,,,,,"273.604,44",,,,,,,,,"1.699.721,18",,,,,,,
CANAS-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
CARAGUATATUBA-SP,,,,,,,,,,SP,,,,"2.366.476,49",,,,,,,,"4.306.906,09",,,,,,"6.673.382,58",,,,,,,,,"31.952.563,36",,,,,,,
CARAPICUIBA-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
COTIA-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
CRUZEIRO-SP,,,,,,,,,,SP,,,,"13.355,73",,,,,,,,-,,,,,,"13.355,73",,,,,,,,,"83.703,20",,,,,,,
CUBATAO-SP,,,,,,,,,,SP,,,,"2.766.042,09",,,,,,,,"171.282,80",,,,,,"2.937.324,89",,,,,,,,,"14.723.108,05",,,,,,,
CUNHA-SP,,,,,,,,,,SP,,,,"9.921,39",,,,,,,,-,,,,,,"9.921,39",,,,,,,,,"62.179,50",,,,,,,
DIADEMA-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
ELDORADO-SP,,,,,,,,,,SP,,,,"8.776,61",,,,,,,,-,,,,,,"8.776,61",,,,,,,,,"55.004,94",,,,,,,
EMBU-GUACU-SP,,,,,,,,,,SP,,,,"12.592,54",,,,,,,,-,,,,,,"12.592,54",,,,,,,,,"78.920,15",,,,,,,
EMBU-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
FERRAZ DE VASCONCELOS-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
FRANCISCO MORATO-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANCO DA ROCHA-SP,,,,,,,,,,SP,,,,"14.882,09",,,,,,,,-,,,,,,"14.882,09",,,,,,,,,"93.269,27",,,,,,,
GUARAREMA-SP,,,,,,,,,,SP,,,,"1.249.857,29",,,,,,,,"6.838.994,13",,,,,,"8.088.851,42",,,,,,,,,"34.681.420,99",,,,,,,
GUARATINGUETA-SP,,,,,,,,,,SP,,,,"14.500,51",,,,,,,,-,,,,,,"14.500,51",,,,,,,,,"90.877,78",,,,,,,
GUARUJA-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
GUARULHOS-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
IGARATA-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
IGUAPE-SP,,,,,,,,,,SP,,,,"243.213,83",,,,,,,,"161.447,03",,,,,,"404.660,86",,,,,,,,,"3.355.389,74",,,,,,,
ILHA COMPRIDA-SP,,,,,,,,,,SP,,,,"173.724,17",,,,,,,,"2.091.162,54",,,,,,"2.264.886,71",,,,,,,,,"31.240.795,32",,,,,,,
ILHABELA-SP,,,,,,,,,,SP,,,,"243.213,83",,,,,,,,"3.514.604,07",,,,,,"3.757.817,90",,,,,,,,,"22.588.792,36",,,,,,,
ITANHAEM-SP,,,,,,,,,,SP,,,,"13.737,31",,,,,,,,-,,,,,,"13.737,31",,,,,,,,,"86.094,71",,,,,,,
ITAPECERICA DA SERRA-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
ITAPEVI-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
ITAQUAQUECETUBA-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
ITARIRI-SP,,,,,,,,,,SP,,,,"8.776,61",,,,,,,,-,,,,,,"8.776,61",,,,,,,,,"55.004,94",,,,,,,
JACAREI-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
JACUPIRANGA-SP,,,,,,,,,,SP,,,,"9.158,21",,,,,,,,-,,,,,,"9.158,21",,,,,,,,,"57.396,48",,,,,,,
JAMBEIRO-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
JANDIRA-SP,,,,,,,,,,SP,,,,"14.118,91",,,,,,,,-,,,,,,"14.118,91",,,,,,,,,"88.486,23",,,,,,,
JUQUIA-SP,,,,,,,,,,SP,,,,"9.539,80",,,,,,,,-,,,,,,"9.539,80",,,,,,,,,"59.787,99",,,,,,,
JUQUITIBA-SP,,,,,,,,,,SP,,,,"10.684,58",,,,,,,,-,,,,,,"10.684,58",,,,,,,,,"66.962,55",,,,,,,
LAGOINHA-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
LAVRINHAS-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
LORENA-SP,,,,,,,,,,SP,,,,"13.737,31",,,,,,,,-,,,,,,"13.737,31",,,,,,,,,"86.094,71",,,,,,,
MAIRIPORA-SP,,,,,,,,,,SP,,,,"13.737,31",,,,,,,,-,,,,,,"13.737,31",,,,,,,,,"86.094,71",,,,,,,
